label,SHORT_TERM_COUNT_BANK,SHORT_TERM_COUNT_NON_BANK,MID_TERM_COUNT_NON_BANK,NUMBER_OF_CREDIT_CARDS_BANK,NUMBER_OF_CREDIT_CARDS_NON_BANK,NUM_NEW_LOAN_TAKEN_3M,NUM_NEW_LOAN_TAKEN_6M,OUTSTANDING_BAL_LOAN_6M,OUTSTANDING_BAL_CC_3M,INCREASING_BAL_3M_LOAN,INCREASING_BAL_6M_LOAN,INCREASING_BAL_3M_CC,INCREASING_BAL_6M_CC,INCREASING_BAL_3M_ALL,INCREASING_BAL_6M_ALL,OUTSTANDING_BAL_CC_CURRENT,CREDIT_CARD_NUMBER_OF_LATE_PAYMENT,ENQUIRIES_FROM_BANK_3M,ENQUIRIES_FROM_NON_BANK_3M,ENQUIRIES_FROM_NON_BANK_FOR_CC_3M,ENQUIRIES_FROM_NON_BANK_9M,ENQUIRIES_FROM_BANK_12M,ENQUIRIES_FROM_NON_BANK_FOR_CC_12M
0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,1000050.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,19.0,2.0
0,4.0,7.0,4.0,4.0,1.0,8.0,14.0,1000482.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,9.0,2.0
1,4.0,1.0,1.0,4.0,1.0,8.0,8.0,1000000.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,14.0,1000063.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,14.0,2.0,14.0,9.0,2.0
0,4.0,1.0,7.0,4.0,1.0,2.0,2.0,1000470.0,1000313.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000320.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,24.0,14.0,2.0,14.0,24.0,2.0
0,7.0,1.0,1.0,1.0,1.0,8.0,8.0,1000078.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,29.0,2.0,29.0,14.0,2.0
0,7.0,4.0,1.0,1.0,1.0,14.0,20.0,1000115.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000060.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000028.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,4.0,1.0,4.0,1.0,14.0,14.0,1000067.0,1000017.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,1000035.0,1000063.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000080.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,7.0,1.0,1.0,1.0,8.0,14.0,1000053.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000112.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,4.0,1.0,1.0,4.0,2.0,8.0,1000061.0,1000197.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000190.0,1.0,34.0,14.0,2.0,14.0,64.0,2.0
0,4.0,4.0,1.0,7.0,1.0,8.0,8.0,1000033.0,1000103.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000110.0,0.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,4.0,1.0,7.0,2.0,2.0,1000603.0,1000370.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000820.0,1.0,4.0,24.0,7.0,24.0,4.0,7.0
0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1000060.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,7.0,4.0,1.0,0.0,0.0,8.0,14.0,1000037.0,1000327.0,1000000.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000410.0,0.0,9.0,19.0,2.0,19.0,9.0,2.0
0,7.0,4.0,1.0,7.0,1.0,2.0,8.0,1000049.0,1000077.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000130.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000017.0,1000020.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000264.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,14.0,20.0,1000085.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000290.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,7.0,4.0,1.0,7.0,1.0,14.0,20.0,1000088.0,1000120.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000220.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,4.0,1.0,1.0,2.0,14.0,1000068.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000085.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,0.0,9.0,9.0,2.0,9.0,9.0,2.0
0,1.0,7.0,1.0,7.0,1.0,8.0,14.0,1000185.0,1000103.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000120.0,13.0,4.0,9.0,2.0,9.0,4.0,7.0
0,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1000007.0,1000150.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000140.0,1.0,4.0,9.0,2.0,9.0,14.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,8.0,1000072.0,1000020.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,9.0,9.0,2.0,9.0,9.0,2.0
0,7.0,1.0,7.0,7.0,4.0,14.0,20.0,1000360.0,1000093.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000130.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,1.0,1.0,8.0,8.0,1000017.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,1000191.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,4.0,1.0,4.0,1.0,1.0,8.0,8.0,1000068.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,34.0,12.0,34.0,4.0,12.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,24.0,2.0
0,1.0,4.0,7.0,1.0,4.0,2.0,8.0,1000538.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,14.0,2.0,34.0,9.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,20.0,1000053.0,1000000.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,1000072.0,999990.0,1000000.0,1000000.0,1000000.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,19.0,2.0,19.0,4.0,2.0
0,1.0,7.0,1.0,4.0,1.0,8.0,8.0,1000117.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,19.0,2.0,24.0,4.0,2.0
0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1000358.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,8.0,1000047.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,14.0,20.0,1000107.0,1000007.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,7.0,2.0,8.0,1000262.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,29.0,14.0,2.0
0,7.0,1.0,1.0,1.0,1.0,14.0,14.0,1000005.0,999990.0,1000010.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,4.0,1.0,1.0,1.0,8.0,8.0,1000058.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,1000007.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0
0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1000262.0,1000000.0,1000010.0,1000010.0,1000000.0,1000000.0,2000010.0,2000020.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,1.0,7.0,1.0,1.0,14.0,14.0,1000020.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,0.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,8.0,8.0,1000015.0,1000067.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,4.0,9.0,2.0,24.0,9.0,7.0
0,4.0,4.0,1.0,1.0,1.0,14.0,14.0,1000032.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,7.0,1.0,2.0,8.0,1000053.0,1000067.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000100.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000042.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,4.0,1.0,1.0,4.0,2.0,2.0,1000037.0,1000220.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000340.0,7.0,4.0,14.0,2.0,24.0,9.0,12.0
0,4.0,4.0,1.0,4.0,4.0,2.0,8.0,1000045.0,1000040.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,8.0,14.0,1000100.0,1000007.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,14.0,2.0,24.0,19.0,7.0
1,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000015.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000027.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000033.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000018.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,0.0,14.0,9.0,2.0,9.0,14.0,2.0
0,1.0,4.0,4.0,7.0,1.0,8.0,8.0,1000207.0,1000063.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000070.0,1.0,4.0,14.0,2.0,14.0,14.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,14.0,1000043.0,1000023.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000020.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,1.0,4.0,4.0,1.0,2.0,8.0,1000107.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000025.0,1.0,4.0,9.0,2.0,19.0,4.0,7.0
1,4.0,4.0,4.0,4.0,4.0,14.0,20.0,1000142.0,1000133.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000200.0,1.0,14.0,14.0,2.0,19.0,24.0,2.0
0,4.0,1.0,7.0,4.0,4.0,2.0,8.0,1000465.0,1000193.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000300.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000010.0,1000010.0,1000010.0,1000010.0,2000020.0,2000020.0,1000000.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0
0,1.0,7.0,1.0,4.0,1.0,8.0,8.0,1000558.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,4.0,1.0,4.0,8.0,8.0,1000107.0,1000133.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000200.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,7.0,7.0,4.0,2.0,2.0,1000180.0,1000243.0,1000000.0,1000000.0,1000010.0,1000000.0,2000010.0,2000000.0,1000260.0,1.0,44.0,9.0,2.0,9.0,44.0,7.0
1,4.0,1.0,1.0,1.0,1.0,2.0,8.0,1000003.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,2.0,2.0,1000062.0,999990.0,1000000.0,1000010.0,1000000.0,999990.0,2000000.0,2000000.0,999990.0,0.0,4.0,9.0,2.0,9.0,9.0,2.0
0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1000008.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,1.0,0.0,1.0,8.0,14.0,1000057.0,1000050.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000150.0,1.0,19.0,9.0,2.0,9.0,19.0,2.0
0,7.0,1.0,4.0,4.0,1.0,2.0,8.0,1000325.0,1000023.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000077.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,14.0,14.0,1000002.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,14.0,2.0
0,7.0,4.0,1.0,4.0,1.0,14.0,20.0,1000048.0,1000010.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,4.0,1.0,1.0,14.0,14.0,1000100.0,1000000.0,1000010.0,1000000.0,1000010.0,1000000.0,2000020.0,2000000.0,1000000.0,1.0,14.0,14.0,2.0,14.0,24.0,2.0
0,4.0,4.0,4.0,1.0,4.0,8.0,8.0,1000175.0,1000067.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000200.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,1.0,7.0,1.0,4.0,2.0,8.0,1000543.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,4.0,14.0,14.0,1000037.0,1000123.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000160.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,8.0,8.0,1000005.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,1.0,4.0,1.0,2.0,8.0,1000073.0,1000140.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000140.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,7.0,1.0,4.0,2.0,8.0,1000572.0,1000137.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000210.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1000018.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1000002.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,7.0,4.0,1.0,7.0,1.0,8.0,20.0,1000168.0,1000023.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000040.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,4.0,1.0,4.0,2.0,8.0,1000242.0,1000280.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000420.0,1.0,4.0,14.0,2.0,19.0,4.0,2.0
0,4.0,1.0,1.0,7.0,1.0,2.0,8.0,1000006.0,1000087.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000120.0,0.0,4.0,14.0,2.0,14.0,24.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,9.0,14.0,2.0,14.0,9.0,2.0
0,4.0,7.0,1.0,4.0,1.0,14.0,14.0,1000197.0,1000190.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000220.0,1.0,24.0,9.0,2.0,9.0,24.0,2.0
0,4.0,7.0,4.0,4.0,1.0,8.0,14.0,1000135.0,1000013.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000010.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,4.0,8.0,14.0,1000065.0,1000050.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000121.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1000012.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,4.0,8.0,14.0,1000135.0,1000133.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000090.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,1.0,1.0,7.0,1.0,4.0,2.0,2.0,1000475.0,1000297.0,1000010.0,1000000.0,1000000.0,1000000.0,2000020.0,2000000.0,1000333.0,1.0,4.0,9.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,7.0,1.0,4.0,1.0,8.0,14.0,1000054.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
1,1.0,7.0,4.0,1.0,4.0,8.0,8.0,1000078.0,1000080.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000080.0,1.0,4.0,24.0,7.0,24.0,4.0,7.0
0,1.0,7.0,1.0,1.0,1.0,14.0,14.0,1000082.0,999990.0,1000010.0,1000000.0,999990.0,1000000.0,2000020.0,2000000.0,1000088.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,1.0,8.0,14.0,1000033.0,999990.0,1000000.0,1000010.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,19.0,2.0,19.0,4.0,2.0
0,4.0,1.0,1.0,4.0,1.0,8.0,8.0,1000005.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,1000277.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,44.0,19.0,2.0,19.0,69.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,4.0,4.0,1.0,4.0,14.0,14.0,1000038.0,1000264.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000320.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1000003.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,8.0,14.0,1000141.0,999990.0,1000000.0,1000000.0,999990.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,1.0,4.0,7.0,1.0,2.0,8.0,1000060.0,1000047.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000050.0,0.0,14.0,19.0,2.0,19.0,14.0,2.0
0,1.0,7.0,4.0,1.0,1.0,14.0,20.0,1000037.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
1,1.0,4.0,4.0,1.0,1.0,8.0,8.0,1000072.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,14.0,19.0,2.0,19.0,14.0,2.0
0,7.0,4.0,4.0,1.0,1.0,8.0,20.0,1000245.0,999990.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,1.0,4.0,4.0,1.0,1.0,2.0,8.0,1000207.0,999990.0,1000000.0,1000000.0,999990.0,999990.0,2000000.0,2000000.0,999990.0,1.0,4.0,9.0,2.0,9.0,4.0,2.0
0,4.0,4.0,1.0,1.0,4.0,2.0,2.0,1000068.0,1000150.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000004.0,1.0,4.0,14.0,2.0,14.0,4.0,2.0
0,4.0,4.0,4.0,1.0,4.0,8.0,8.0,1000263.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2000000.0,2000000.0,1000000.0,1.0,4.0,9.0,2.0,9.0,24.0,7.0
